method,formula_group,n_structures,pair_count,pairwise_order_accuracy,pairwise_tie_rate,top1_correct,spearman_rho,near_degenerate_pair_count,near_degenerate_pair_accuracy,near_degenerate_tie_rate,true_energy_range_mev_atom,pred_energy_range_mev_atom
raw_seed20260530,ZrO2,2,1,1.0,0.0,True,1.0,0,,,101.69754527777776,52.02187432183081
raw_seed20260530,SmCu,2,1,1.0,0.0,True,1.0,0,,,31.348156250000898,29.72269058227539
raw_seed20260530,Sb2(SO4)3,2,1,1.0,0.0,True,1.0,1,1.0,0.0,16.257833823529523,6.121018353629992
raw_seed20260530,CaSeO3,2,1,1.0,0.0,True,1.0,1,1.0,0.0,21.82594500000068,10.27984619140554
raw_seed20260530,MoSe2,2,1,1.0,0.0,True,1.0,1,1.0,0.0,3.273344999998984,0.321070353189512
raw_seed20260530,Si,2,1,1.0,0.0,True,1.0,0,,,271.3745380882349,152.1888620713181
raw_seed20260530,Y2O3,2,1,1.0,0.0,True,1.0,1,1.0,0.0,16.45081325000053,10.599772135416076
raw_seed20260530,MgAl2O4,2,1,1.0,0.0,True,1.0,0,,,26.36839607142916,33.65580240885446
raw_seed20260530,YZn2,2,1,1.0,0.0,True,1.0,1,1.0,0.0,10.497333333333303,9.902318318685044
raw_seed20260530,Mg3Cd,2,1,1.0,0.0,True,1.0,0,,,29.527124374999,33.36954116821267
raw_seed20260530,HPd,2,1,1.0,0.0,True,1.0,0,,,33.0716674999998,17.07744598388672
raw_seed20260530,H2,2,1,1.0,0.0,True,1.0,0,,,2323.3008050000003,2267.467737197876
raw_seed20260530,GeS,2,1,1.0,0.0,True,1.0,0,,,76.1541225000002,44.24715042114258
raw_seed20260530,PbS,2,1,1.0,0.0,True,1.0,1,1.0,0.0,18.607549999998696,5.2361488342276274
raw_seed20260530,MgCl2,2,1,1.0,0.0,True,1.0,1,1.0,0.0,0.7988666666660649,2.6798248291020066
raw_seed20260530,Hg,2,1,1.0,0.0,True,1.0,1,1.0,0.0,14.022153333331302,20.664999882380243
raw_seed20260530,MnP2O7,2,1,1.0,0.0,True,1.0,1,1.0,0.0,9.936939499999298,6.050872802734197
raw_seed20260530,RbFeF4,2,1,1.0,0.0,True,1.0,1,1.0,0.0,10.466324166666483,8.530616760253906
raw_seed20260530,TaSe2,2,1,1.0,0.0,True,1.0,1,1.0,0.0,12.397449166665186,8.40059916178415
raw_seed20260530,LiAg3,2,1,1.0,0.0,True,1.0,1,1.0,0.0,0.4936487500017961,1.466512680053711
element_reference_seed20260530,Li,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,1.6723733333336002,0.4567702611284197
element_reference_seed20260530,SiC,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,0.0411808455869078,0.6053026984718934
element_reference_seed20260530,CaC2,2,1,0.0,0.0,False,-1.0,0,,,56.4965891666666,3.6703745524090974
element_reference_seed20260530,S,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,0.7549356746044018,1.0536133296908112
element_reference_seed20260530,VOF,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,3.711196666666528,3.9024353027330423
element_reference_seed20260530,Li2TlAg,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,8.540689999996687,12.664794921875
element_reference_seed20260530,Ag2S,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,13.318166666664396,3.023465474446707
element_reference_seed20260530,Na2Ti2O5,2,1,0.0,0.0,False,-1.0,0,,,26.35177638888786,7.566663953992858
element_reference_seed20260530,NaFeF3,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,0.4148375000001536,8.9965820312492
element_reference_seed20260530,Pr2(MoO4)3,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,15.452913823528649,20.66443948184737
element_reference_seed20260530,Ca3SiO,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,0.7115155000008144,0.9361267089837976
element_reference_seed20260530,Ba2SrI6,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,18.66168666666801,4.954444037543304
element_reference_seed20260530,MgSeO4,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,1.8405120833335784,2.2188822428388377
element_reference_seed20260530,MnF2,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,0.2185575000006601,5.05892435709665
element_reference_seed20260530,PaBi3,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,0.0959337500034962,14.123439788818304
element_reference_seed20260530,Lu(HO)3,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,0.0967582142861189,0.1722063337057378
element_reference_seed20260530,KAsO3,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,10.70900974999911,5.100631713867099
element_reference_seed20260530,PbI2,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,0.8542022222207679,1.2454986572265625
element_reference_seed20260530,KNO3,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,12.02653100000095,9.738159179687678
element_reference_seed20260530,RbHO,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,0.3841666666666299,0.41961669921875
element_reference_seed20260530,WO3,3,3,0.3333333333333333,0.0,False,-0.5,3,0.3333333333333333,0.0,10.73931895833624,6.345748901367188
element_reference_seed20260530,MgIn2,4,6,0.6666666666666666,0.0,True,0.3999999999999999,4,0.5,0.0,27.11523166666529,18.4203783671059
element_reference_seed20260530,V2OF5,4,6,0.6666666666666666,0.0,False,0.3999999999999999,6,0.6666666666666666,0.0,6.374950833333504,2.706527709960937
element_reference_seed20260530,C,3,3,0.6666666666666666,0.0,False,0.5,1,0.0,0.0,118.8286391666674,140.83607991536678
element_reference_seed20260530,CdI2,6,15,0.7333333333333333,0.0,True,0.6,15,0.7333333333333333,0.0,0.4080388888907382,0.9110768636069188
element_reference_seed20260530,SiO2,13,78,0.8974358974358975,0.0,True,0.8901098901098902,66,0.8787878787878788,0.0,59.62462097222243,51.15593804253482
element_reference_seed20260530,Li9Mn2Co5O16,4,6,1.0,0.0,True,1.0,6,1.0,0.0,12.996003437499848,10.383129119873049
element_reference_seed20260530,Rb,3,3,1.0,0.0,True,1.0,3,1.0,0.0,7.687230000000101,18.150806427002
element_reference_seed20260530,CaMg(CO3)2,3,3,1.0,0.0,True,1.0,3,1.0,0.0,17.304226500002073,15.37526448567661
element_reference_seed20260530,ZnS,3,3,1.0,0.0,True,1.0,3,1.0,0.0,0.9758610714259984,1.438788005283964
element_reference_seed20260530,CeMg,3,3,1.0,0.0,True,1.0,1,1.0,0.0,45.557532499999496,21.71508471171129
element_reference_seed20260530,Zr2N2O,3,3,1.0,0.0,True,1.0,3,1.0,0.0,2.4609755000000177,2.6290893554694605
element_reference_seed20260530,MgCd3,3,3,1.0,0.0,True,1.0,3,1.0,0.0,18.9313374999998,17.077088356018294
element_reference_seed20260530,KHO,2,1,1.0,0.0,True,1.0,1,1.0,0.0,0.1849991666664774,1.0929107666017843
element_reference_seed20260530,Ni3Sn,2,1,1.0,0.0,True,1.0,1,1.0,0.0,0.6594225000001036,4.174709320068304
element_reference_seed20260530,Na2S,2,1,1.0,0.0,True,1.0,0,,,34.994842500000175,38.72394561767511
element_reference_seed20260530,Zn3P2,2,1,1.0,0.0,True,1.0,1,1.0,0.0,23.785270999999803,23.7533569335934
element_reference_seed20260530,Na3Sn,2,1,1.0,0.0,True,1.0,1,1.0,0.0,7.835549999999303,9.879589080810518
element_reference_seed20260530,MnO2,2,1,1.0,0.0,True,1.0,1,1.0,0.0,9.257208888887812,26.4328850640192
element_reference_seed20260530,MnSe,2,1,1.0,0.0,True,1.0,1,1.0,0.0,18.556699999999537,21.8501091003418
element_reference_seed20260530,NaSm2Se3,2,1,1.0,0.0,True,1.0,1,1.0,0.0,1.0844749999989745,2.246538798014397
element_reference_seed20260530,NbSe2,2,1,1.0,0.0,True,1.0,0,,,27.21026666666637,18.065770467122988
element_reference_seed20260530,MgCd,2,1,1.0,0.0,True,1.0,1,1.0,0.0,20.2786066666647,24.702429771423404
element_reference_seed20260530,Ti3O,2,1,1.0,0.0,True,1.0,1,1.0,0.0,4.301608958334979,4.059155782064394
element_reference_seed20260530,Ca4Ta2O9,2,1,1.0,0.0,True,1.0,1,1.0,0.0,17.600276166666262,5.277506510415364
element_reference_seed20260530,VO2,2,1,1.0,0.0,True,1.0,0,,,35.889314583331,24.78472391764264
element_reference_seed20260530,V4O7F5,2,1,1.0,0.0,True,1.0,1,1.0,0.0,0.9728481249986488,1.2345314025878906
element_reference_seed20260530,LiFeF4,2,1,1.0,0.0,True,1.0,1,1.0,0.0,4.627787083334667,4.3274561564130565
element_reference_seed20260530,CsSrCl3,2,1,1.0,0.0,True,1.0,1,1.0,0.0,2.952912999998336,3.36227416992152
element_reference_seed20260530,LiNiO2,2,1,1.0,0.0,True,1.0,1,1.0,0.0,21.59057312499968,20.845890045166016
element_reference_seed20260530,LiMg2,2,1,1.0,0.0,True,1.0,1,1.0,0.0,2.252446666666699,0.5181630452470998
element_reference_seed20260530,Li6Zn3(PS4)4,2,1,1.0,0.0,True,1.0,1,1.0,0.0,0.6358793103447002,0.4661823141169918
element_reference_seed20260530,K3Bi,2,1,1.0,0.0,True,1.0,1,1.0,0.0,14.359646249998804,26.2835820515952
element_reference_seed20260530,TiO2,2,1,1.0,0.0,True,1.0,1,1.0,0.0,24.04650638888972,13.1518046061192
element_reference_seed20260530,SrHfO3,2,1,1.0,0.0,True,1.0,1,1.0,0.0,0.3422949999989377,1.8661499023449049
element_reference_seed20260530,HgO,2,1,1.0,0.0,True,1.0,1,1.0,0.0,2.898971249998994,0.2171198527016749
element_reference_seed20260530,MgGa3,2,1,1.0,0.0,True,1.0,1,1.0,0.0,8.694764999999599,12.694835662841804
element_reference_seed20260530,H2O,2,1,1.0,0.0,True,1.0,1,1.0,0.0,19.376071944444465,65.078417460124
element_reference_seed20260530,ZrO2,2,1,1.0,0.0,True,1.0,0,,,101.69754527777776,52.02187432183081
element_reference_seed20260530,SmCu,2,1,1.0,0.0,True,1.0,0,,,31.348156250000898,29.72269058227539
element_reference_seed20260530,Sb2(SO4)3,2,1,1.0,0.0,True,1.0,1,1.0,0.0,16.257833823529523,6.121018353629992
element_reference_seed20260530,CaSeO3,2,1,1.0,0.0,True,1.0,1,1.0,0.0,21.82594500000068,10.27984619140554
element_reference_seed20260530,MoSe2,2,1,1.0,0.0,True,1.0,1,1.0,0.0,3.273344999998984,0.321070353189623
element_reference_seed20260530,Si,2,1,1.0,0.0,True,1.0,0,,,271.3745380882349,152.18886207131814
element_reference_seed20260530,Y2O3,2,1,1.0,0.0,True,1.0,1,1.0,0.0,16.45081325000053,10.599772135416076
element_reference_seed20260530,MgAl2O4,2,1,1.0,0.0,True,1.0,0,,,26.36839607142916,33.655802408854015
element_reference_seed20260530,YZn2,2,1,1.0,0.0,True,1.0,1,1.0,0.0,10.497333333333303,9.902318318684989
element_reference_seed20260530,Mg3Cd,2,1,1.0,0.0,True,1.0,0,,,29.527124374999,33.3695411682127
element_reference_seed20260530,HPd,2,1,1.0,0.0,True,1.0,0,,,33.0716674999998,17.077445983886697
element_reference_seed20260530,H2,2,1,1.0,0.0,True,1.0,0,,,2323.3008050000003,2267.467737197876
element_reference_seed20260530,GeS,2,1,1.0,0.0,True,1.0,0,,,76.1541225000002,44.24715042114258
element_reference_seed20260530,PbS,2,1,1.0,0.0,True,1.0,1,1.0,0.0,18.607549999998696,5.2361488342276274
element_reference_seed20260530,MgCl2,2,1,1.0,0.0,True,1.0,1,1.0,0.0,0.7988666666660649,2.6798248291020066
element_reference_seed20260530,Hg,2,1,1.0,0.0,True,1.0,1,1.0,0.0,14.022153333331302,20.6649998823802
element_reference_seed20260530,MnP2O7,2,1,1.0,0.0,True,1.0,1,1.0,0.0,9.936939499999298,6.050872802734197
element_reference_seed20260530,RbFeF4,2,1,1.0,0.0,True,1.0,1,1.0,0.0,10.466324166666483,8.530616760253462
element_reference_seed20260530,TaSe2,2,1,1.0,0.0,True,1.0,1,1.0,0.0,12.397449166665186,8.400599161783928
element_reference_seed20260530,LiAg3,2,1,1.0,0.0,True,1.0,1,1.0,0.0,0.4936487500017961,1.4665126800536972
affine_energy_composition_seed20260530,Li,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,1.6723733333336002,0.4552686724253185
affine_energy_composition_seed20260530,SiC,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,0.0411808455869078,0.6033128235349849
affine_energy_composition_seed20260530,CaC2,2,1,0.0,0.0,False,-1.0,0,,,56.4965891666666,3.6583085458535
affine_energy_composition_seed20260530,S,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,0.7549356746044018,1.0501496762787
affine_energy_composition_seed20260530,VOF,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,3.711196666666528,3.889606418576719
affine_energy_composition_seed20260530,Li2TlAg,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,8.540689999996687,12.623160615518769
affine_energy_composition_seed20260530,Ag2S,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,13.318166666664396,3.0135261198341032
affine_energy_composition_seed20260530,Na2Ti2O5,2,1,0.0,0.0,False,-1.0,0,,,26.35177638888786,7.541789267344168
affine_energy_composition_seed20260530,NaFeF3,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,0.4148375000001536,8.967006625191676
affine_energy_composition_seed20260530,Pr2(MoO4)3,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,15.452913823528649,20.596507106363404
affine_energy_composition_seed20260530,Ca3SiO,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,0.7115155000008144,0.9330492816399528
affine_energy_composition_seed20260530,Ba2SrI6,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,18.66168666666801,4.938156774926483
affine_energy_composition_seed20260530,MgSeO4,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,1.8405120833335784,2.2115878789230603
affine_energy_composition_seed20260530,MnF2,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,0.2185575000006601,5.042293625386662
affine_energy_composition_seed20260530,PaBi3,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,0.0959337500034962,14.0770103264707
affine_energy_composition_seed20260530,Lu(HO)3,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,0.0967582142861189,0.1716402217954993
affine_energy_composition_seed20260530,KAsO3,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,10.70900974999911,5.0838638731969255
affine_energy_composition_seed20260530,PbI2,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,0.8542022222207679,1.2414041990869151
affine_energy_composition_seed20260530,KNO3,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,12.02653100000095,9.706145909426311
affine_energy_composition_seed20260530,RbHO,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,0.3841666666666299,0.4182372493086728
affine_energy_composition_seed20260530,WO3,3,3,0.3333333333333333,0.0,False,-0.5,3,0.3333333333333333,0.0,10.73931895833624,6.324887856601791
affine_energy_composition_seed20260530,MgIn2,4,6,0.6666666666666666,0.0,True,0.3999999999999999,4,0.5,0.0,27.11523166666529,18.3598231286783
affine_energy_composition_seed20260530,V2OF5,4,6,0.6666666666666666,0.0,False,0.3999999999999999,6,0.6666666666666666,0.0,6.374950833333504,2.6976302580465905
affine_energy_composition_seed20260530,C,3,3,0.6666666666666666,0.0,False,0.5,1,0.0,0.0,118.8286391666674,140.37309472426602
affine_energy_composition_seed20260530,CdI2,6,15,0.7333333333333333,0.0,True,0.6,15,0.7333333333333333,0.0,0.4080388888907382,0.9080817852442636
affine_energy_composition_seed20260530,SiO2,13,78,0.8974358974358975,0.0,True,0.8901098901098902,66,0.8787878787878788,0.0,59.62462097222243,50.98776777136038
affine_energy_composition_seed20260530,Li9Mn2Co5O16,4,6,1.0,0.0,True,1.0,6,1.0,0.0,12.996003437499848,10.34899557240032
affine_energy_composition_seed20260530,Rb,3,3,1.0,0.0,True,1.0,3,1.0,0.0,7.687230000000101,18.0911373806385
affine_energy_composition_seed20260530,CaMg(CO3)2,3,3,1.0,0.0,True,1.0,3,1.0,0.0,17.304226500002073,15.324719768937456
affine_energy_composition_seed20260530,ZnS,3,3,1.0,0.0,True,1.0,3,1.0,0.0,0.9758610714259984,1.4340581268328378
affine_energy_composition_seed20260530,CeMg,3,3,1.0,0.0,True,1.0,1,1.0,0.0,45.557532499999496,21.643698440160904
affine_energy_composition_seed20260530,Zr2N2O,3,3,1.0,0.0,True,1.0,3,1.0,0.0,2.4609755000000177,2.620446474765004
affine_energy_composition_seed20260530,MgCd3,3,3,1.0,0.0,True,1.0,3,1.0,0.0,18.9313374999998,17.020949055487197
affine_energy_composition_seed20260530,KHO,2,1,1.0,0.0,True,1.0,1,1.0,0.0,0.1849991666664774,1.0893179266107111
affine_energy_composition_seed20260530,Ni3Sn,2,1,1.0,0.0,True,1.0,1,1.0,0.0,0.6594225000001036,4.160985361026298
affine_energy_composition_seed20260530,Na2S,2,1,1.0,0.0,True,1.0,0,,,34.994842500000175,38.59664433683263
affine_energy_composition_seed20260530,Zn3P2,2,1,1.0,0.0,True,1.0,1,1.0,0.0,23.785270999999803,23.675270036360303
affine_energy_composition_seed20260530,Na3Sn,2,1,1.0,0.0,True,1.0,1,1.0,0.0,7.835549999999303,9.847110873228509
affine_energy_composition_seed20260530,MnO2,2,1,1.0,0.0,True,1.0,1,1.0,0.0,9.257208888887812,26.345989473414377
affine_energy_composition_seed20260530,MnSe,2,1,1.0,0.0,True,1.0,1,1.0,0.0,18.556699999999537,21.778278948981544
affine_energy_composition_seed20260530,NaSm2Se3,2,1,1.0,0.0,True,1.0,1,1.0,0.0,1.0844749999989745,2.239153515810388
affine_energy_composition_seed20260530,NbSe2,2,1,1.0,0.0,True,1.0,0,,,27.21026666666637,18.006380968373257
affine_energy_composition_seed20260530,MgCd,2,1,1.0,0.0,True,1.0,1,1.0,0.0,20.2786066666647,24.6212228876814
affine_energy_composition_seed20260530,Ti3O,2,1,1.0,0.0,True,1.0,1,1.0,0.0,4.301608958334979,4.045811694266988
affine_energy_composition_seed20260530,Ca4Ta2O9,2,1,1.0,0.0,True,1.0,1,1.0,0.0,17.600276166666262,5.260157210706939
affine_energy_composition_seed20260530,VO2,2,1,1.0,0.0,True,1.0,0,,,35.889314583331,24.703246499736984
affine_energy_composition_seed20260530,V4O7F5,2,1,1.0,0.0,True,1.0,1,1.0,0.0,0.9728481249986488,1.2304729982517415
affine_energy_composition_seed20260530,LiFeF4,2,1,1.0,0.0,True,1.0,1,1.0,0.0,4.627787083334667,4.313230056704587
affine_energy_composition_seed20260530,CsSrCl3,2,1,1.0,0.0,True,1.0,1,1.0,0.0,2.952912999998336,3.3512210140114185
affine_energy_composition_seed20260530,LiNiO2,2,1,1.0,0.0,True,1.0,1,1.0,0.0,21.59057312499968,20.77736116824802
affine_energy_composition_seed20260530,LiMg2,2,1,1.0,0.0,True,1.0,1,1.0,0.0,2.252446666666699,0.5164596336158025
affine_energy_composition_seed20260530,Li6Zn3(PS4)4,2,1,1.0,0.0,True,1.0,1,1.0,0.0,0.6358793103447002,0.4646497841864772
affine_energy_composition_seed20260530,K3Bi,2,1,1.0,0.0,True,1.0,1,1.0,0.0,14.359646249998804,26.197177280414984
affine_energy_composition_seed20260530,TiO2,2,1,1.0,0.0,True,1.0,1,1.0,0.0,24.04650638888972,13.108569301838902
affine_energy_composition_seed20260530,SrHfO3,2,1,1.0,0.0,True,1.0,1,1.0,0.0,0.3422949999989377,1.86001511238354
affine_energy_composition_seed20260530,HgO,2,1,1.0,0.0,True,1.0,1,1.0,0.0,2.898971249998994,0.2164060918774524
affine_energy_composition_seed20260530,MgGa3,2,1,1.0,0.0,True,1.0,1,1.0,0.0,8.694764999999599,12.6531026004138
affine_energy_composition_seed20260530,H2O,2,1,1.0,0.0,True,1.0,1,1.0,0.0,19.376071944444465,64.86447836467147
affine_energy_composition_seed20260530,ZrO2,2,1,1.0,0.0,True,1.0,0,,,101.69754527777776,51.85085736766126
affine_energy_composition_seed20260530,SmCu,2,1,1.0,0.0,True,1.0,0,,,31.348156250000898,29.624980069546584
affine_energy_composition_seed20260530,Sb2(SO4)3,2,1,1.0,0.0,True,1.0,1,1.0,0.0,16.257833823529523,6.100896089122898
affine_energy_composition_seed20260530,CaSeO3,2,1,1.0,0.0,True,1.0,1,1.0,0.0,21.82594500000068,10.246052176716702
affine_energy_composition_seed20260530,MoSe2,2,1,1.0,0.0,True,1.0,1,1.0,0.0,3.273344999998984,0.320014865001994
affine_energy_composition_seed20260530,Si,2,1,1.0,0.0,True,1.0,0,,,271.3745380882349,151.6885556907966
affine_energy_composition_seed20260530,Y2O3,2,1,1.0,0.0,True,1.0,1,1.0,0.0,16.45081325000053,10.564926394675211
affine_energy_composition_seed20260530,MgAl2O4,2,1,1.0,0.0,True,1.0,0,,,26.36839607142916,33.545162165820486
affine_energy_composition_seed20260530,YZn2,2,1,1.0,0.0,True,1.0,1,1.0,0.0,10.497333333333303,9.869765390899287
affine_energy_composition_seed20260530,Mg3Cd,2,1,1.0,0.0,True,1.0,0,,,29.527124374999,33.2598419817263
affine_energy_composition_seed20260530,HPd,2,1,1.0,0.0,True,1.0,0,,,33.0716674999998,17.0213055076882
affine_energy_composition_seed20260530,H2,2,1,1.0,0.0,True,1.0,0,,,2323.3008050000003,2260.013653100606
affine_energy_composition_seed20260530,GeS,2,1,1.0,0.0,True,1.0,0,,,76.1541225000002,44.10169213086773
affine_energy_composition_seed20260530,PbS,2,1,1.0,0.0,True,1.0,1,1.0,0.0,18.607549999998696,5.218935493937593
affine_energy_composition_seed20260530,MgCl2,2,1,1.0,0.0,True,1.0,1,1.0,0.0,0.7988666666660649,2.671015160362389
affine_energy_composition_seed20260530,Hg,2,1,1.0,0.0,True,1.0,1,1.0,0.0,14.022153333331302,20.597065664633305
affine_energy_composition_seed20260530,MnP2O7,2,1,1.0,0.0,True,1.0,1,1.0,0.0,9.936939499999298,6.030981135041635
affine_energy_composition_seed20260530,RbFeF4,2,1,1.0,0.0,True,1.0,1,1.0,0.0,10.466324166666483,8.502573170618533
affine_energy_composition_seed20260530,TaSe2,2,1,1.0,0.0,True,1.0,1,1.0,0.0,12.397449166665186,8.372982992614798
affine_energy_composition_seed20260530,LiAg3,2,1,1.0,0.0,True,1.0,1,1.0,0.0,0.4936487500017961,1.4616916593759992
composition_only_linear_seed20260530,SiO2,13,78,0.0,1.0,False,,66,0.0,1.0,59.62462097222243,0.0
composition_only_linear_seed20260530,CdI2,6,15,0.0,1.0,False,,15,0.0,1.0,0.4080388888907382,0.0
composition_only_linear_seed20260530,MgIn2,4,6,0.0,1.0,False,,4,0.0,1.0,27.11523166666529,0.0
composition_only_linear_seed20260530,Li9Mn2Co5O16,4,6,0.0,1.0,False,,6,0.0,1.0,12.996003437499848,0.0
composition_only_linear_seed20260530,V2OF5,4,6,0.0,1.0,False,,6,0.0,1.0,6.374950833333504,0.0
composition_only_linear_seed20260530,Rb,3,3,0.0,1.0,False,,3,0.0,1.0,7.687230000000101,0.0
composition_only_linear_seed20260530,CaMg(CO3)2,3,3,0.0,1.0,False,,3,0.0,1.0,17.304226500002073,0.0
composition_only_linear_seed20260530,ZnS,3,3,0.0,1.0,False,,3,0.0,1.0,0.9758610714259984,0.0
composition_only_linear_seed20260530,CeMg,3,3,0.0,1.0,False,,1,0.0,1.0,45.557532499999496,0.0
composition_only_linear_seed20260530,Zr2N2O,3,3,0.0,1.0,False,,3,0.0,1.0,2.4609755000000177,0.0
composition_only_linear_seed20260530,C,3,3,0.0,1.0,False,,1,0.0,1.0,118.8286391666674,0.0
composition_only_linear_seed20260530,MgCd3,3,3,0.0,1.0,True,,3,0.0,1.0,18.9313374999998,0.0
composition_only_linear_seed20260530,WO3,3,3,0.0,1.0,False,,3,0.0,1.0,10.73931895833624,0.0
composition_only_linear_seed20260530,KHO,2,1,0.0,1.0,True,,1,0.0,1.0,0.1849991666664774,0.0
composition_only_linear_seed20260530,Ni3Sn,2,1,0.0,1.0,True,,1,0.0,1.0,0.6594225000001036,0.0
composition_only_linear_seed20260530,Li,2,1,0.0,1.0,True,,1,0.0,1.0,1.6723733333336002,0.0
composition_only_linear_seed20260530,Na2S,2,1,0.0,1.0,True,,0,,,34.994842500000175,0.0
composition_only_linear_seed20260530,Zn3P2,2,1,0.0,1.0,True,,1,0.0,1.0,23.785270999999803,0.0
composition_only_linear_seed20260530,Na3Sn,2,1,0.0,1.0,True,,1,0.0,1.0,7.835549999999303,0.0
composition_only_linear_seed20260530,MnO2,2,1,0.0,1.0,True,,1,0.0,1.0,9.257208888887812,0.0
composition_only_linear_seed20260530,SiC,2,1,0.0,1.0,True,,1,0.0,1.0,0.0411808455869078,0.0
composition_only_linear_seed20260530,MnSe,2,1,0.0,1.0,True,,1,0.0,1.0,18.556699999999537,0.0
composition_only_linear_seed20260530,NaSm2Se3,2,1,0.0,1.0,False,,1,0.0,1.0,1.0844749999989745,0.0
composition_only_linear_seed20260530,NbSe2,2,1,0.0,1.0,False,,0,,,27.21026666666637,0.0
composition_only_linear_seed20260530,MgCd,2,1,0.0,1.0,True,,1,0.0,1.0,20.2786066666647,0.0
composition_only_linear_seed20260530,Ti3O,2,1,0.0,1.0,True,,1,0.0,1.0,4.301608958334979,0.0
composition_only_linear_seed20260530,Ca4Ta2O9,2,1,0.0,1.0,True,,1,0.0,1.0,17.600276166666262,0.0
composition_only_linear_seed20260530,VO2,2,1,0.0,1.0,True,,0,,,35.889314583331,0.0
composition_only_linear_seed20260530,V4O7F5,2,1,0.0,1.0,True,,1,0.0,1.0,0.9728481249986488,0.0
composition_only_linear_seed20260530,LiFeF4,2,1,0.0,1.0,False,,1,0.0,1.0,4.627787083334667,0.0
composition_only_linear_seed20260530,CsSrCl3,2,1,0.0,1.0,False,,1,0.0,1.0,2.952912999998336,0.0
composition_only_linear_seed20260530,CaC2,2,1,0.0,1.0,False,,0,,,56.4965891666666,0.0
